,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,trackName,artistName,explicit,popularity
30,0.209,0.152,10,-16.519,0,0.0324,0.5,0.903,0.103,0.0482,80.136,1NkI8DtCnjcWVCVLF0gB71,407533,4,The Batman,Michael Giacchino,False,61
31,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,217467,4,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,False,79
32,0.363,0.146,0,-19.861,1,0.0679,0.976,0.888,0.108,0.271,166.964,6itnhgWDgGf2GRXVkVIMq4,165111,3,Up - Theme from the Motion Picture,Giampaolo Pasquile,False,44
33,0.673,0.663,4,-10.026,1,0.0446,0.0648,1.79e-05,0.117,0.678,124.002,22kRCQPyNXWZSQEcDvCmGD,230661,4,Gulabi,Sachin-Jigar,False,65
34,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
35,0.668,0.475,10,-8.406,0,0.0436,0.0716,0.415,0.0864,0.692,80.031,5uwII82FTuLW7sKOqXAWyY,90001,3,Nazm Nazm,Arko,False,15
36,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4LRPiXqCikLlN15c3yImP7,167303,4,As It Was,Harry Styles,False,92
37,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,5pcmtf1lwrMqmAWWm248fY,168000,4,DESIRES,AP Dhillon,False,72
38,0.589,0.523,3,-11.12,1,0.0404,0.397,0.0217,0.0967,0.585,114.252,2qhR4aymUGDfacDT6pzWf7,128360,4,Fly Me To The Moon (In Other Words),Frank Sinatra,False,60
39,0.63,0.837,9,-4.635,0,0.0387,0.329,0.00271,0.159,0.473,107.997,5WncH5iZ5GFlnXm7jKEXVP,341028,4,Labon Ko,Pritam,False,70
40,0.63,0.837,9,-4.635,0,0.0387,0.329,0.00271,0.159,0.473,107.997,5WncH5iZ5GFlnXm7jKEXVP,341028,4,Labon Ko,Pritam,False,70
41,0.673,0.663,4,-10.026,1,0.0446,0.0648,1.79e-05,0.117,0.678,124.002,22kRCQPyNXWZSQEcDvCmGD,230661,4,Gulabi,Sachin-Jigar,False,65
42,0.17,0.645,1,-8.274,0,0.0399,0.103,7.08e-06,0.0821,0.0682,73.457,2ZacRyJ9CUXsrS3AkjvYTD,262013,4,"Mann Mera (From ""Table No. 21"")",Gajendra Verma,False,50
43,0.702,0.86,7,-3.969,1,0.0345,0.361,1.33e-06,0.133,0.829,120.042,4iFPsNzNV7V9KJgcOX7TEO,341933,4,Tu Jaane Na,Atif Aslam,False,73
44,0.767,0.516,7,-7.989,1,0.0457,0.557,0.0,0.108,0.67,127.942,6yipH0hUeAf4YPK40k1oIY,319227,4,Ala Barfi,Pritam,False,48
45,0.784,0.454,9,-8.925,1,0.14,0.63,0.000502,0.102,0.668,91.013,4GagsETs7qfR3cwQkRcXgb,270333,4,Main Kya Karoon,Pritam,False,56
46,0.726,0.664,2,-6.674,1,0.0331,0.636,0.0,0.0964,0.831,121.922,1sYC1fG7s4p0pTykrJqmgW,266053,4,Kyon,Pritam,False,63
47,0.237,0.543,7,-8.921,1,0.0372,0.838,3.86e-06,0.0961,0.316,73.896,7fpWJr5shT90KiCHXKHxch,305613,4,Phir Le Aya Dil - Reprise,Pritam,False,61
48,0.829,0.622,10,-7.293,1,0.0518,0.293,2.8e-06,0.167,0.775,131.971,7ttlemwytO21npSmLKqTBg,236373,4,Aashiyan,Pritam,False,58
49,0.485,0.291,9,-15.485,1,0.04,0.616,0.000345,0.238,0.195,139.859,4I5Xcdu5Hnki1aP0Uxbs4n,308253,3,Saawali Si Raat,Pritam,False,53
50,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
51,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
52,0.179,0.12,2,-18.381,1,0.0502,0.99,0.879,0.0433,0.0717,130.36,3suCGJP93QDQftVzFdG3oj,123000,1,"Binary Sunset (Force Theme) [From ""Star Wars - A New Hope""]",The Eternal Dreamers,False,42
53,0.209,0.152,10,-16.519,0,0.0324,0.5,0.903,0.103,0.0482,80.136,1NkI8DtCnjcWVCVLF0gB71,407533,4,The Batman,Michael Giacchino,False,61
54,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,217467,4,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,False,79
55,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
56,0.179,0.12,2,-18.381,1,0.0502,0.99,0.879,0.0433,0.0717,130.36,3suCGJP93QDQftVzFdG3oj,123000,1,"Binary Sunset (Force Theme) [From ""Star Wars - A New Hope""]",The Eternal Dreamers,False,42
57,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
58,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4LRPiXqCikLlN15c3yImP7,167303,4,As It Was,Harry Styles,False,92
59,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4LRPiXqCikLlN15c3yImP7,167303,4,As It Was,Harry Styles,False,92
60,0.673,0.663,4,-10.026,1,0.0446,0.0648,1.79e-05,0.117,0.678,124.002,22kRCQPyNXWZSQEcDvCmGD,230661,4,Gulabi,Sachin-Jigar,False,65
61,0.668,0.475,10,-8.406,0,0.0436,0.0716,0.415,0.0864,0.692,80.031,5uwII82FTuLW7sKOqXAWyY,90001,3,Nazm Nazm,Arko,False,15
62,0.363,0.146,0,-19.861,1,0.0679,0.976,0.888,0.108,0.271,166.964,6itnhgWDgGf2GRXVkVIMq4,165111,3,Up - Theme from the Motion Picture,Giampaolo Pasquile,False,44
63,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,5pcmtf1lwrMqmAWWm248fY,168000,4,DESIRES,AP Dhillon,False,72
64,0.17,0.645,1,-8.274,0,0.0399,0.103,7.08e-06,0.0821,0.0682,73.457,2ZacRyJ9CUXsrS3AkjvYTD,262013,4,"Mann Mera (From ""Table No. 21"")",Gajendra Verma,False,50
65,0.558,0.497,8,-7.175,1,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,08kTa3SL9sV6Iy8KLKtGql,197549,4,Kasoor,Prateek Kuhad,False,70
66,0.589,0.523,3,-11.12,1,0.0404,0.397,0.0217,0.0967,0.585,114.252,2qhR4aymUGDfacDT6pzWf7,128360,4,Fly Me To The Moon (In Other Words),Frank Sinatra,False,60
67,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,200040,4,Blinding Lights,The Weeknd,False,92
68,0.699,0.299,6,-12.599,1,0.0403,0.869,0.0,0.0724,0.459,118.969,74kCarkFBzXYXNkkYJIsG0,212773,4,Alag Aasmaan,Anuv Jain,False,71
69,0.63,0.837,9,-4.635,0,0.0387,0.329,0.00271,0.159,0.473,107.997,5WncH5iZ5GFlnXm7jKEXVP,341028,4,Labon Ko,Pritam,False,70
70,0.823,0.731,3,-4.273,1,0.307,0.42,0.0,0.306,0.876,90.302,2hhFpD32iXUd4GaCu6T4wn,195693,4,Everyday Normal Guy 2,Jon Lajoie,True,73
71,0.37,0.467,2,-6.973,1,0.0411,0.442,0.0,0.109,0.162,137.796,5w0Xpt2YHT2Y3z3e4UUJP7,234722,4,Kaise Hua,Vishal Mishra,False,73
72,0.726,0.664,2,-6.674,1,0.0331,0.636,0.0,0.0964,0.831,121.922,1sYC1fG7s4p0pTykrJqmgW,266053,4,Kyon,Pritam,False,63
73,0.416,0.475,6,-9.547,0,0.0325,0.105,0.0227,0.111,0.0782,79.998,3Bh3NOzgOPlgJwpGz8P8Dt,219986,4,Kya Mujhe Pyaar Hai (LoFi Flip),Dj Vicky Belgaum,False,58
74,0.632,0.371,5,-11.62,1,0.0269,0.575,0.0111,0.0785,0.445,81.996,7n6t89yx1U566KfgFbZNBD,250125,4,Though I Know,Tajdar Junaid,False,34
75,0.784,0.454,9,-8.925,1,0.14,0.63,0.000502,0.102,0.668,91.013,4GagsETs7qfR3cwQkRcXgb,270333,4,Main Kya Karoon,Pritam,False,56
76,0.619,0.332,5,-13.864,1,0.0243,0.769,0.00551,0.069,0.645,83.023,0hn1lhRCoTKN0XWKDqsZQZ,253100,4,Emptiness,Zodiac Wave,True,56
77,0.788,0.605,1,-5.586,1,0.0578,0.00899,0.00275,0.318,0.427,103.94,5ZKG94fnjiuMH5yrC5S9lS,173973,4,One Dance,Drake,False,65
78,0.647,0.45,4,-12.358,1,0.0339,0.563,6.89e-05,0.143,0.339,94.962,2jfLNlyUpxhFkoo1lJjiL3,160844,4,City Life,Raghav Meattle,False,40
79,0.767,0.516,7,-7.989,1,0.0457,0.557,0.0,0.108,0.67,127.942,6yipH0hUeAf4YPK40k1oIY,319227,4,Ala Barfi,Pritam,False,48
80,0.567,0.526,8,-5.029,1,0.0251,0.153,2.34e-06,0.103,0.231,91.999,5WJ7hrAsgcfncN8zussoFq,261918,4,Dariya,Arko,False,66
81,0.558,0.497,8,-7.175,1,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,08kTa3SL9sV6Iy8KLKtGql,197549,4,Kasoor,Prateek Kuhad,False,70
82,0.619,0.429,2,-7.867,1,0.028,0.738,1.35e-05,0.136,0.545,90.058,6udC4b4jOSnHb9ItnXgKLR,195253,4,Saibo,Sachin-Jigar,False,77
83,0.495,0.556,3,-7.49,1,0.041,0.638,0.0,0.123,0.366,159.996,3SHopOL3KEJ8PFl3vJdfmF,225569,4,Naina Da Kya Kasoor,Amit Trivedi,False,67
84,0.729,0.396,0,-8.98,1,0.0359,0.796,0.0,0.104,0.886,97.281,0snQrp1VaY5Pj1YIHRJpRJ,103265,4,Chaand Baaliyan,Aditya A,False,80
85,0.594,0.757,11,-5.381,1,0.0504,0.606,0.0,0.251,0.597,127.894,3x55c9UVpbURc2T02DLfEM,284723,4,Te Amo (Duet),Pritam,False,62
86,0.619,0.277,11,-11.771,1,0.0322,0.892,0.0542,0.116,0.435,111.576,5h1L6nOR9QYXeeNW14aeus,171149,4,Pause,Prateek Kuhad,False,52
87,0.591,0.298,4,-12.269,0,0.06,0.549,2.22e-06,0.0797,0.372,119.954,7FXj7Qg3YorUxdrzvrcY25,147520,4,Fly Me To The Moon,Frank Sinatra,False,67
88,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
89,0.569,0.822,11,-4.325,0,0.101,0.0193,3.52e-06,0.333,0.498,180.062,6SetWJIauQzRoWs7mV06b5,176333,4,Haye Tatta,Deep Dosanjh,False,43
90,0.785,0.606,11,-9.035,1,0.331,0.106,0.0,0.16,0.64,91.009,1blSrivSm7CgTwoy3JeIC9,189890,4,My Talk,NseeB,False,47
91,0.604,0.72,5,-7.276,1,0.0603,0.571,1.18e-05,0.12,0.528,130.995,1sbW5E7w8tnqpYk0Frx8QG,240784,4,Maahi Ve,A.R. Rahman,False,68
92,0.127,0.0355,7,-28.803,0,0.0447,0.912,0.594,0.119,0.0834,65.659,4tU1GfEahdy2NKGviJJuM4,58933,3,Porch,Alan Silvestri,False,52
93,0.751,0.344,6,-7.712,1,0.0379,0.528,1.62e-06,0.113,0.471,122.1,3FTRSa9mWB3kKx2jkhUAN3,235932,3,Tum Jab Paas,Prateek Kuhad,False,61
94,0.792,0.63,0,-6.741,1,0.0682,0.102,0.0,0.0758,0.659,100.022,5GeBgck1MU2tlIkMpsn8uT,328052,4,Matargashti,Mohit Chauhan,False,65
95,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,6XPmY4hIb1RGRyNuq0UBsl,216027,4,Kinna Chir,Kaushik Rai,False,71
96,0.799,0.588,7,-9.136,0,0.0302,0.184,2.68e-05,0.0788,0.789,115.087,1qTh7hzjd361hjuzeaMFWK,254990,4,Hey Ya !,Clinton Cerejo,False,61
97,0.792,0.63,0,-6.741,1,0.0682,0.102,0.0,0.0758,0.659,100.022,5GeBgck1MU2tlIkMpsn8uT,328052,4,Matargashti,Mohit Chauhan,False,65
98,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,6XPmY4hIb1RGRyNuq0UBsl,216027,4,Kinna Chir,Kaushik Rai,False,71
99,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,6XPmY4hIb1RGRyNuq0UBsl,216027,4,Kinna Chir,Kaushik Rai,False,71
100,0.799,0.588,7,-9.136,0,0.0302,0.184,2.68e-05,0.0788,0.789,115.087,1qTh7hzjd361hjuzeaMFWK,254990,4,Hey Ya !,Clinton Cerejo,False,61
101,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919,6XPmY4hIb1RGRyNuq0UBsl,216027,4,Kinna Chir,Kaushik Rai,False,71
102,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,08Isz2ETWSBhvIl8UpKYsp,170388,4,NO LOVE,Shubh,False,82
103,0.677,0.524,9,-7.484,1,0.0268,0.573,1.17e-05,0.137,0.588,126.085,5ZVVWmR1Sv3rF8hDKDN0XB,271752,4,Meherbani,Arko,False,26
104,0.767,0.867,4,-2.931,0,0.247,0.109,0.0,0.155,0.786,151.965,0wGrTrI43CKmfzbFNNhftb,224211,4,East Side Flow,Sidhu Moose Wala,False,69
105,0.751,0.739,1,-6.977,0,0.045,0.2,0.0,0.0926,0.405,95.003,2jt9VV6QGn0tbwkrr26OO6,102316,4,Arrogant,AP Dhillon,False,69
106,0.777,0.215,0,-13.706,1,0.0535,0.89,0.00773,0.109,0.221,111.017,5e4uOUdrpFCKC2kwnXWWtY,152320,4,Shehron Ke Raaz,Prateek Kuhad,False,47
107,0.802,0.685,10,-2.522,0,0.266,0.309,0.0,0.124,0.905,89.884,7dIEYEDdYjJs30O4kWJGku,219528,4,Red Alert,Rav Aulakh,True,49
108,0.799,0.588,7,-9.136,0,0.0302,0.184,2.68e-05,0.0788,0.789,115.087,1qTh7hzjd361hjuzeaMFWK,254990,4,Hey Ya !,Clinton Cerejo,False,61
109,0.776,0.223,8,-13.686,1,0.0379,0.721,3.8e-06,0.119,0.196,109.966,0fIbPMXnTdyuW2UirA9mWQ,174545,4,Pal Behta Jaaye,Vismay Patel,False,67
110,0.616,0.525,7,-7.065,1,0.0258,0.401,0.000484,0.309,0.427,79.976,0bmp0lE3ArELHqda9PBMVG,253773,4,"Iktara (From ""Wake Up Sid"")",Amit Trivedi,False,72
111,0.697,0.438,8,-8.411,1,0.0289,0.397,0.0,0.293,0.58,117.954,5FXMRdJjKq1BIX4e8Eg9mK,241668,4,Ajab Si,KK,False,71
112,0.36,0.247,0,-9.415,1,0.0396,0.838,0.00454,0.104,0.279,77.225,3XWRc74od1pT7MUkGiJmoW,180013,4,Just A Word,Prateek Kuhad,False,45
113,0.772,0.649,2,-6.411,1,0.143,0.0724,0.0,0.0761,0.824,90.072,32LKwbmh6yVsWoRRF8DIvf,208000,4,Na Ja,Pav Dharia,False,74
114,0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,0yCWDaAgOtg6TKlNCg9rwA,270000,4,Tu Aake Dekhle,King,False,81
115,0.804,0.902,11,-3.067,0,0.0846,0.265,0.000402,0.065,0.72,155.98,3yRLROmAcKJBqTrdEczFB8,211394,4,Brown Rang,Yo Yo Honey Singh,False,67
116,0.544,0.917,1,-3.403,0,0.259,0.00313,0.0,0.26,0.686,176.068,46QbY78ha62aiu6gBgC7lS,223636,4,Goat,AP Dhillon,False,66
117,0.711,0.295,0,-12.377,0,0.0334,0.534,4.51e-05,0.0782,0.694,135.041,1hQia6rxgfM1ly2hE3StWp,257973,4,Ishq Wala Love,Vishal-Shekhar,False,74
118,0.711,0.295,0,-12.377,0,0.0334,0.534,4.51e-05,0.0782,0.694,135.041,1hQia6rxgfM1ly2hE3StWp,257973,4,Ishq Wala Love,Vishal-Shekhar,False,74
119,0.544,0.917,1,-3.403,0,0.259,0.00313,0.0,0.26,0.686,176.068,46QbY78ha62aiu6gBgC7lS,223636,4,Goat,AP Dhillon,False,66
120,0.898,0.435,6,-8.834,1,0.0489,0.555,0.0,0.139,0.836,115.034,1XmoGNf6OVs6N251UejkbN,154435,4,KTMBK,Zaeden,False,55
121,0.483,0.494,6,-8.56,1,0.0326,0.715,0.0,0.109,0.414,179.976,0aoN9BQostK81IFddJn8Ej,253333,4,Chidiya,Vilen,False,57
122,0.517,0.565,9,-10.184,1,0.0441,0.721,0.00689,0.0997,0.69,169.952,14eotumM24MhIgzidgN3Jx,251704,4,Khaabon Ke Parinday,Alyssa Mendonsa,False,66
123,0.705,0.422,0,-7.375,1,0.0299,0.793,0.0,0.0895,0.482,117.948,3phw912iJRhtMfsdJ1k3Sr,274354,4,"Darasal (From ""Raabta"")",Atif Aslam,False,66
124,0.356,0.47,5,-8.929,1,0.0278,0.518,1e-05,0.0807,0.167,93.895,7uNnlVit5qDvfOje0pqICF,316500,4,Tum Ho,Mohit Chauhan,False,67
125,0.356,0.47,5,-8.929,1,0.0278,0.518,1e-05,0.0807,0.167,93.895,7uNnlVit5qDvfOje0pqICF,316500,4,Tum Ho,Mohit Chauhan,False,67
126,0.686,0.465,1,-15.718,1,0.101,0.0075,0.0,0.663,0.713,81.98,5sRZr29auZAPxPDD7UJ0YW,186331,4,Wiggle Wine,Donchez Dacres,False,38
127,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,4uOKFydzAejjSFqYbv1XPt,183733,4,Red Red Wine,UB40,False,75
128,0.835,0.584,8,-9.465,1,0.197,0.165,0.00446,0.2,0.371,92.04,6KkWQmVBxRHV01n2Bs4Bwq,96183,4,My Money don’t jiggle jiggle,My Money don’t jiggle jiggle,False,16
129,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
130,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,217467,4,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,False,79
131,0.209,0.152,10,-16.519,0,0.0324,0.5,0.903,0.103,0.0482,80.136,1NkI8DtCnjcWVCVLF0gB71,407533,4,The Batman,Michael Giacchino,False,61
132,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
133,0.179,0.12,2,-18.381,1,0.0502,0.99,0.879,0.0433,0.0717,130.36,3suCGJP93QDQftVzFdG3oj,123000,1,"Binary Sunset (Force Theme) [From ""Star Wars - A New Hope""]",The Eternal Dreamers,False,42
134,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4LRPiXqCikLlN15c3yImP7,167303,4,As It Was,Harry Styles,False,92
135,0.673,0.663,4,-10.026,1,0.0446,0.0648,1.79e-05,0.117,0.678,124.002,22kRCQPyNXWZSQEcDvCmGD,230661,4,Gulabi,Sachin-Jigar,False,65
136,0.668,0.475,10,-8.406,0,0.0436,0.0716,0.415,0.0864,0.692,80.031,5uwII82FTuLW7sKOqXAWyY,90001,3,Nazm Nazm,Arko,False,15
137,0.363,0.146,0,-19.861,1,0.0679,0.976,0.888,0.108,0.271,166.964,6itnhgWDgGf2GRXVkVIMq4,165111,3,Up - Theme from the Motion Picture,Giampaolo Pasquile,False,44
138,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,5pcmtf1lwrMqmAWWm248fY,168000,4,DESIRES,AP Dhillon,False,72
139,0.17,0.645,1,-8.274,0,0.0399,0.103,7.08e-06,0.0821,0.0682,73.457,2ZacRyJ9CUXsrS3AkjvYTD,262013,4,"Mann Mera (From ""Table No. 21"")",Gajendra Verma,False,50
140,0.558,0.497,8,-7.175,1,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,08kTa3SL9sV6Iy8KLKtGql,197549,4,Kasoor,Prateek Kuhad,False,70
141,0.589,0.523,3,-11.12,1,0.0404,0.397,0.0217,0.0967,0.585,114.252,2qhR4aymUGDfacDT6pzWf7,128360,4,Fly Me To The Moon (In Other Words),Frank Sinatra,False,60
142,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,200040,4,Blinding Lights,The Weeknd,False,92
143,0.699,0.299,6,-12.599,1,0.0403,0.869,0.0,0.0724,0.459,118.969,74kCarkFBzXYXNkkYJIsG0,212773,4,Alag Aasmaan,Anuv Jain,False,71
144,0.63,0.837,9,-4.635,0,0.0387,0.329,0.00271,0.159,0.473,107.997,5WncH5iZ5GFlnXm7jKEXVP,341028,4,Labon Ko,Pritam,False,70
145,0.262,0.224,9,-20.231,0,0.0463,0.0545,0.95,0.118,0.0388,119.715,5aaXqH8rgKZxg61HjECldi,246272,4,No Time for Caution,Hans Zimmer,False,61
146,0.209,0.152,10,-16.519,0,0.0324,0.5,0.903,0.103,0.0482,80.136,1NkI8DtCnjcWVCVLF0gB71,407533,4,The Batman,Michael Giacchino,False,61
147,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,217467,4,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,False,79
148,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
149,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
150,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,7H7NyZ3G075GqPx2evsfeb,231724,4,Chamber Of Reflection,Mac DeMarco,False,85
151,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,7H7NyZ3G075GqPx2evsfeb,231724,4,Chamber Of Reflection,Mac DeMarco,False,85
152,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.771,6jgkEbmQ2F2onEqsEhiliL,190846,4,My Kind of Woman,Mac DeMarco,False,82
153,0.641,0.842,9,-7.27,1,0.0292,0.134,0.911,0.419,0.499,129.978,61OJxhoY3Ix50rYVKo8zRK,278769,4,Can I Call You Tonight?,Dayglow,False,80
154,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,13P5rwmk2EsoFRIz9UCeh9,237627,4,Cool Kids,Harmless,False,75
155,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,5HQVUIKwCEXpe7JIHyY734,207333,4,Young,Vacations,True,79
156,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,2Y0iGXY6m6immVb2ktbseM,299960,4,Little Dark Age,MGMT,False,82
157,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,2Y0iGXY6m6immVb2ktbseM,299960,4,Little Dark Age,MGMT,False,82
158,0.373,0.609,0,-7.0,1,0.0316,0.108,0.000427,0.0755,0.354,179.955,0xtIp0lgccN85GfGOekS5L,270680,4,Yes I'm Changing,Tame Impala,True,71
159,0.262,0.224,9,-20.231,0,0.0463,0.0545,0.95,0.118,0.0388,119.715,5aaXqH8rgKZxg61HjECldi,246272,4,No Time for Caution,Hans Zimmer,False,61
160,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,217467,4,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,False,79
161,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
162,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,217467,4,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,False,79
163,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
164,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016,6ZYxNjuAU9Vy3VtF6W1dtE,199206,4,WE ROLLIN,Shubh,True,78
165,0.209,0.152,10,-16.519,0,0.0324,0.5,0.903,0.103,0.0482,80.136,1NkI8DtCnjcWVCVLF0gB71,407533,4,The Batman,Michael Giacchino,False,61
166,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,27rdGxbavYJeBphck5MZAF,217467,4,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,False,79
167,0.179,0.12,2,-18.381,1,0.0502,0.99,0.879,0.0433,0.0717,130.36,3suCGJP93QDQftVzFdG3oj,123000,1,"Binary Sunset (Force Theme) [From ""Star Wars - A New Hope""]",The Eternal Dreamers,False,42
168,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4LRPiXqCikLlN15c3yImP7,167303,4,As It Was,Harry Styles,False,92
169,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4,Old Town Road,Lil Nas X,False,78
170,0.668,0.475,10,-8.406,0,0.0436,0.0716,0.415,0.0864,0.692,80.031,5uwII82FTuLW7sKOqXAWyY,90001,3,Nazm Nazm,Arko,False,15
171,0.363,0.146,0,-19.861,1,0.0679,0.976,0.888,0.108,0.271,166.964,6itnhgWDgGf2GRXVkVIMq4,165111,3,Up - Theme from the Motion Picture,Giampaolo Pasquile,False,44
172,0.673,0.663,4,-10.026,1,0.0446,0.0648,1.79e-05,0.117,0.678,124.002,22kRCQPyNXWZSQEcDvCmGD,230661,4,Gulabi,Sachin-Jigar,False,65
173,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,5pcmtf1lwrMqmAWWm248fY,168000,4,DESIRES,AP Dhillon,False,72
174,0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,2R4AlwtrrkMaRKojcTIzmL,182307,4,For the First Time,Mac DeMarco,False,84
175,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,7H7NyZ3G075GqPx2evsfeb,231724,4,Chamber Of Reflection,Mac DeMarco,False,85
176,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,0sTlGEld0h8kIPZaKDYUf4,195121,4,Notion,The Rare Occasions,False,83
